Driver,Team,LapTime,LapNumber,SpeedFL,Sector1Time,Sector2Time,Sector3Time,PitStop,PitInTime,PitOutTime,Stint_Count,TyreLife,Compound,Grid,Position,Finish_Position,Status,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed,Race,Race_ID,DNF,Top10,Grid_Finish_Delta,Season
TSU,AlphaTauri,93.788,49.0,277.0,31.729,35.907,26.152,0,,,3.0,11.0,SOFT,9.0,16.0,12.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,-3.0,2022
TSU,AlphaTauri,93.451,50.0,277.0,31.334,36.061,26.056,0,,,3.0,12.0,SOFT,9.0,16.0,12.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,-3.0,2022
TSU,AlphaTauri,93.318,51.0,277.0,31.329,35.863,26.126,0,,,3.0,13.0,SOFT,9.0,16.0,12.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,-3.0,2022
TSU,AlphaTauri,93.312,52.0,276.0,31.508,35.687,26.117,0,,,3.0,14.0,SOFT,9.0,16.0,12.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,-3.0,2022
TSU,AlphaTauri,93.093,53.0,275.0,31.508,35.725,25.86,0,,,3.0,15.0,SOFT,9.0,16.0,12.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,-3.0,2022
TSU,AlphaTauri,94.105,54.0,276.0,32.044,36.04,26.021,0,,,3.0,16.0,SOFT,9.0,14.0,12.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,-3.0,2022
TSU,AlphaTauri,93.035,55.0,276.0,31.466,35.607,25.962,0,,,3.0,17.0,SOFT,9.0,14.0,12.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,-3.0,2022
TSU,AlphaTauri,93.69,56.0,281.0,31.422,36.17,26.098,0,,,3.0,18.0,SOFT,9.0,14.0,12.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,-3.0,2022
TSU,AlphaTauri,95.133,57.0,276.0,32.964,35.888,26.281,0,,,3.0,19.0,SOFT,9.0,13.0,12.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,-3.0,2022
ALB,Williams,106.365,1.0,277.0,,38.198,26.844,0,,,2.0,1.0,MEDIUM,18.0,16.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,97.782,2.0,273.0,33.778,37.035,26.969,0,,,2.0,2.0,MEDIUM,18.0,16.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,96.666,3.0,263.0,33.362,36.607,26.697,0,,,2.0,3.0,MEDIUM,18.0,16.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,95.885,4.0,281.0,33.271,36.267,26.347,0,,,2.0,4.0,MEDIUM,18.0,16.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,95.962,5.0,272.0,33.02,36.477,26.465,0,,,2.0,5.0,MEDIUM,18.0,16.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,98.191,6.0,281.0,33.581,38.036,26.574,0,,,2.0,6.0,MEDIUM,18.0,15.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,96.651,7.0,270.0,33.342,36.709,26.6,0,,,2.0,7.0,MEDIUM,18.0,14.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,97.001,8.0,280.0,34.314,36.5,26.187,0,,,2.0,8.0,MEDIUM,18.0,15.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,96.221,9.0,280.0,33.224,36.534,26.463,0,,,2.0,9.0,MEDIUM,18.0,15.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,96.947,10.0,267.0,33.645,36.655,26.647,0,,,2.0,10.0,MEDIUM,18.0,15.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,95.899,11.0,265.0,32.954,36.499,26.446,0,,,2.0,11.0,MEDIUM,18.0,14.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,96.654,12.0,275.0,33.296,36.738,26.62,0,,,2.0,12.0,MEDIUM,18.0,14.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,96.045,13.0,276.0,32.674,36.444,26.927,0,,,2.0,13.0,MEDIUM,18.0,13.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,95.648,14.0,275.0,32.821,36.398,26.429,0,,,2.0,14.0,MEDIUM,18.0,13.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,95.72,15.0,273.0,32.946,36.444,26.33,0,,,2.0,15.0,MEDIUM,18.0,12.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,100.786,16.0,,32.819,36.277,31.69,1,0 days 01:28:12.324000,,2.0,16.0,MEDIUM,18.0,12.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,111.738,17.0,263.0,48.736,36.369,26.633,0,,0 days 01:28:32.376000,2.0,1.0,HARD,18.0,19.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,95.14,18.0,275.0,32.688,36.169,26.283,0,,,2.0,2.0,HARD,18.0,19.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,95.026,19.0,272.0,32.542,35.967,26.517,0,,,2.0,3.0,HARD,18.0,18.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,95.059,20.0,273.0,32.55,36.371,26.138,0,,,2.0,4.0,HARD,18.0,17.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,95.112,21.0,274.0,32.453,36.292,26.367,0,,,2.0,5.0,HARD,18.0,17.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,94.964,22.0,274.0,32.336,36.31,26.318,0,,,2.0,6.0,HARD,18.0,17.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,94.999,23.0,274.0,32.373,36.128,26.498,0,,,2.0,7.0,HARD,18.0,17.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,94.827,24.0,274.0,32.484,36.062,26.281,0,,,2.0,8.0,HARD,18.0,17.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,94.814,25.0,274.0,32.241,36.058,26.515,0,,,2.0,9.0,HARD,18.0,17.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,94.877,26.0,274.0,32.489,36.035,26.353,0,,,2.0,10.0,HARD,18.0,17.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,95.398,27.0,275.0,32.523,36.351,26.524,0,,,2.0,11.0,HARD,18.0,17.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,94.648,28.0,276.0,32.213,36.076,26.359,0,,,2.0,12.0,HARD,18.0,17.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,96.381,29.0,276.0,33.684,36.254,26.443,0,,,2.0,13.0,HARD,18.0,17.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,94.85,30.0,276.0,32.313,36.123,26.414,0,,,2.0,14.0,HARD,18.0,17.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,95.038,31.0,277.0,32.385,36.151,26.502,0,,,2.0,15.0,HARD,18.0,16.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,94.877,32.0,278.0,32.276,36.154,26.447,0,,,2.0,16.0,HARD,18.0,16.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,94.499,33.0,277.0,32.092,36.036,26.371,0,,,2.0,17.0,HARD,18.0,16.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,94.622,34.0,276.0,32.041,36.246,26.335,0,,,2.0,18.0,HARD,18.0,16.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,94.364,35.0,276.0,32.097,35.993,26.274,0,,,2.0,19.0,HARD,18.0,16.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,94.062,36.0,276.0,31.89,35.944,26.228,0,,,2.0,20.0,HARD,18.0,16.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,93.693,37.0,277.0,31.652,35.851,26.19,0,,,2.0,21.0,HARD,18.0,16.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,93.909,38.0,277.0,31.872,35.901,26.136,0,,,2.0,22.0,HARD,18.0,16.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,93.706,39.0,279.0,31.694,35.857,26.155,0,,,2.0,23.0,HARD,18.0,16.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,110.96,40.0,106.0,31.744,49.127,30.089,0,,,2.0,24.0,HARD,18.0,14.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,119.775,41.0,192.0,42.054,46.229,31.492,0,,,2.0,25.0,HARD,18.0,12.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,121.51,42.0,230.0,43.586,43.375,34.549,0,,,2.0,26.0,HARD,18.0,12.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,121.287,43.0,107.0,34.663,44.456,42.168,0,,,2.0,27.0,HARD,18.0,11.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,,44.0,163.0,47.269,66.308,39.059,0,,,2.0,28.0,HARD,18.0,11.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,132.382,45.0,265.0,40.927,55.465,35.99,0,,,2.0,29.0,HARD,18.0,11.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,143.795,46.0,279.0,46.11,47.082,50.603,0,,,2.0,30.0,HARD,18.0,11.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,96.751,47.0,280.0,33.005,36.866,26.88,0,,,2.0,31.0,HARD,18.0,11.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,94.959,48.0,279.0,32.389,36.134,26.436,0,,,2.0,32.0,HARD,18.0,11.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,95.758,49.0,276.0,31.917,35.857,27.984,0,,,2.0,33.0,HARD,18.0,12.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,94.45,50.0,277.0,32.29,35.817,26.343,0,,,2.0,34.0,HARD,18.0,12.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,93.877,51.0,279.0,31.966,35.812,26.099,0,,,2.0,35.0,HARD,18.0,12.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,93.563,52.0,280.0,31.849,35.567,26.147,0,,,2.0,36.0,HARD,18.0,12.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,93.637,53.0,272.0,31.869,35.629,26.139,0,,,2.0,37.0,HARD,18.0,12.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,95.19,54.0,276.0,33.387,35.749,26.054,0,,,2.0,38.0,HARD,18.0,10.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,93.983,55.0,273.0,32.044,35.793,26.146,0,,,2.0,39.0,HARD,18.0,10.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,93.637,56.0,277.0,31.862,35.654,26.121,0,,,2.0,40.0,HARD,18.0,10.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ALB,Williams,93.447,57.0,279.0,31.719,35.739,25.989,0,,,2.0,41.0,HARD,18.0,10.0,9.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,1,9.0,2022
ZHO,Alfa Romeo,105.5,1.0,273.0,,37.684,26.913,0,,,1.0,1.0,MEDIUM,17.0,14.0,20.0,Water leak,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,1,0,-3.0,2022
ZHO,Alfa Romeo,97.487,2.0,276.0,33.346,37.351,26.79,0,,,1.0,2.0,MEDIUM,17.0,14.0,20.0,Water leak,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,1,0,-3.0,2022
ZHO,Alfa Romeo,96.727,3.0,276.0,33.214,36.851,26.662,0,,,1.0,3.0,MEDIUM,17.0,14.0,20.0,Water leak,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,1,0,-3.0,2022
ZHO,Alfa Romeo,95.731,4.0,278.0,32.737,36.503,26.491,0,,,1.0,4.0,MEDIUM,17.0,14.0,20.0,Water leak,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,1,0,-3.0,2022
ZHO,Alfa Romeo,95.883,5.0,281.0,32.771,36.636,26.476,0,,,1.0,5.0,MEDIUM,17.0,14.0,20.0,Water leak,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,1,0,-3.0,2022
ZHO,Alfa Romeo,121.705,6.0,,34.043,38.314,49.348,1,0 days 01:12:26.853000,,1.0,6.0,MEDIUM,17.0,20.0,20.0,Water leak,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,1,0,-3.0,2022
RIC,McLaren,104.136,1.0,265.0,,37.26,27.075,0,,,3.0,1.0,MEDIUM,14.0,11.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,98.124,2.0,270.0,33.324,37.868,26.932,0,,,3.0,2.0,MEDIUM,14.0,12.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,96.95,3.0,277.0,32.948,37.494,26.508,0,,,3.0,3.0,MEDIUM,14.0,13.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,95.499,4.0,277.0,32.641,36.46,26.398,0,,,3.0,4.0,MEDIUM,14.0,13.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,96.385,5.0,274.0,32.985,36.616,26.784,0,,,3.0,5.0,MEDIUM,14.0,13.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,98.289,6.0,278.0,33.75,37.948,26.591,0,,,3.0,6.0,MEDIUM,14.0,13.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,96.703,7.0,276.0,33.287,36.766,26.65,0,,,3.0,7.0,MEDIUM,14.0,13.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,96.448,8.0,275.0,33.164,36.781,26.503,0,,,3.0,8.0,MEDIUM,14.0,13.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,96.962,9.0,275.0,32.911,37.285,26.766,0,,,3.0,9.0,MEDIUM,14.0,13.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,96.213,10.0,267.0,32.606,36.765,26.842,0,,,3.0,10.0,MEDIUM,14.0,12.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,96.027,11.0,270.0,32.606,36.609,26.812,0,,,3.0,11.0,MEDIUM,14.0,12.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,95.936,12.0,271.0,32.455,36.826,26.655,0,,,3.0,12.0,MEDIUM,14.0,11.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,96.913,13.0,273.0,32.369,36.479,28.065,0,,,3.0,13.0,MEDIUM,14.0,12.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,96.296,14.0,271.0,32.753,36.805,26.738,0,,,3.0,14.0,MEDIUM,14.0,11.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,95.814,15.0,270.0,32.603,36.552,26.659,0,,,3.0,15.0,MEDIUM,14.0,11.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,95.836,16.0,269.0,32.508,36.587,26.741,0,,,3.0,16.0,MEDIUM,14.0,10.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,95.439,17.0,269.0,32.451,36.318,26.67,0,,,3.0,17.0,MEDIUM,14.0,9.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,95.796,18.0,268.0,32.524,36.546,26.726,0,,,3.0,18.0,MEDIUM,14.0,9.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,95.487,19.0,268.0,32.389,36.461,26.637,0,,,3.0,19.0,MEDIUM,14.0,8.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,95.261,20.0,269.0,32.194,36.515,26.552,0,,,3.0,20.0,MEDIUM,14.0,8.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,95.356,21.0,269.0,32.157,36.551,26.648,0,,,3.0,21.0,MEDIUM,14.0,8.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,95.429,22.0,269.0,32.287,36.578,26.564,0,,,3.0,22.0,MEDIUM,14.0,8.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,95.672,23.0,270.0,32.583,36.528,26.561,0,,,3.0,23.0,MEDIUM,14.0,8.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,95.0,24.0,270.0,32.225,36.304,26.471,0,,,3.0,24.0,MEDIUM,14.0,8.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,95.201,25.0,270.0,32.199,36.383,26.619,0,,,3.0,25.0,MEDIUM,14.0,8.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,94.996,26.0,270.0,31.994,36.486,26.516,0,,,3.0,26.0,MEDIUM,14.0,8.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,95.144,27.0,270.0,32.135,36.439,26.57,0,,,3.0,27.0,MEDIUM,14.0,8.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,95.152,28.0,272.0,32.094,36.435,26.623,0,,,3.0,28.0,MEDIUM,14.0,8.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,94.821,29.0,272.0,31.741,36.523,26.557,0,,,3.0,29.0,MEDIUM,14.0,8.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,100.604,30.0,,31.829,36.459,32.316,1,0 days 01:50:25.788000,,3.0,30.0,MEDIUM,14.0,10.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,111.887,31.0,265.0,47.431,37.225,27.231,0,,0 days 01:50:45.294000,3.0,1.0,HARD,14.0,17.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,95.347,32.0,272.0,32.098,36.381,26.868,0,,,3.0,2.0,HARD,14.0,17.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,94.947,33.0,273.0,31.941,36.334,26.672,0,,,3.0,3.0,HARD,14.0,17.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,95.081,34.0,271.0,31.817,36.229,27.035,0,,,3.0,4.0,HARD,14.0,17.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,94.712,35.0,271.0,31.728,36.328,26.656,0,,,3.0,5.0,HARD,14.0,17.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,94.234,36.0,270.0,31.502,36.181,26.551,0,,,3.0,6.0,HARD,14.0,17.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,94.125,37.0,272.0,31.492,36.076,26.557,0,,,3.0,7.0,HARD,14.0,17.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
RIC,McLaren,94.556,38.0,273.0,31.528,36.431,26.597,0,,,3.0,8.0,HARD,14.0,17.0,13.0,Finished,30.617283950617285,42.81975308641975,58.858024691358025,1,2.2672839506172835,Miami Grand Prix,5,0,0,1.0,2022
