Driver,Team,LapTime,LapNumber,SpeedFL,Sector1Time,Sector2Time,Sector3Time,PitStop,PitInTime,PitOutTime,Stint_Count,TyreLife,Compound,Grid,Position,Finish_Position,Status,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed,Race,Race_ID,DNF,Top10,Grid_Finish_Delta,Season
PER,Racing Point,70.34,12.0,273.0,17.794,31.338,21.208,0,,,3.0,15.0,SOFT,6.0,5.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,70.261,13.0,273.0,17.751,31.313,21.197,0,,,3.0,16.0,SOFT,6.0,5.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,70.162,14.0,272.0,17.643,31.284,21.235,0,,,3.0,17.0,SOFT,6.0,5.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,70.06,15.0,271.0,17.687,31.153,21.22,0,,,3.0,18.0,SOFT,6.0,5.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,69.828,16.0,273.0,17.603,31.135,21.09,0,,,3.0,19.0,SOFT,6.0,5.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,70.14,17.0,275.0,17.535,31.187,21.418,0,,,3.0,20.0,SOFT,6.0,5.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,69.775,18.0,274.0,17.404,31.147,21.224,0,,,3.0,21.0,SOFT,6.0,5.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,70.002,19.0,274.0,17.541,31.199,21.262,0,,,3.0,22.0,SOFT,6.0,5.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,70.011,20.0,274.0,17.519,31.252,21.24,0,,,3.0,23.0,SOFT,6.0,5.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,88.737,21.0,,17.58,40.344,30.813,1,0 days 01:03:34.980000,,3.0,24.0,SOFT,6.0,5.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,109.475,22.0,259.0,39.896,41.186,28.393,0,,0 days 01:03:57.359000,3.0,25.0,SOFT,6.0,5.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,103.896,23.0,127.0,22.542,44.184,37.17,0,,,3.0,26.0,SOFT,6.0,5.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,114.857,24.0,131.0,26.866,49.914,38.077,0,,,3.0,27.0,SOFT,6.0,6.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,109.313,25.0,278.0,28.216,53.745,27.352,0,,,3.0,1.0,MEDIUM,6.0,11.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,70.708,26.0,276.0,17.433,31.745,21.53,0,,,3.0,2.0,MEDIUM,6.0,8.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,69.819,27.0,276.0,17.285,31.208,21.326,0,,,3.0,3.0,MEDIUM,6.0,10.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,68.837,28.0,276.0,17.056,30.806,20.975,0,,,3.0,4.0,MEDIUM,6.0,5.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,68.634,29.0,276.0,17.379,30.423,20.832,0,,,3.0,5.0,MEDIUM,6.0,4.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,68.495,30.0,276.0,17.208,30.466,20.821,0,,,3.0,6.0,MEDIUM,6.0,4.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,69.229,31.0,277.0,17.457,30.795,20.977,0,,,3.0,7.0,MEDIUM,6.0,4.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,68.669,32.0,276.0,17.323,30.524,20.822,0,,,3.0,8.0,MEDIUM,6.0,4.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,68.91,33.0,274.0,17.347,30.651,20.912,0,,,3.0,9.0,MEDIUM,6.0,4.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,68.799,34.0,276.0,17.459,30.616,20.724,0,,,3.0,10.0,MEDIUM,6.0,4.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,68.885,35.0,276.0,17.563,30.551,20.771,0,,,3.0,11.0,MEDIUM,6.0,4.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,68.962,36.0,275.0,17.512,30.67,20.78,0,,,3.0,12.0,MEDIUM,6.0,4.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,68.748,37.0,276.0,17.448,30.645,20.655,0,,,3.0,13.0,MEDIUM,6.0,4.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,68.788,38.0,276.0,17.39,30.69,20.708,0,,,3.0,14.0,MEDIUM,6.0,4.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,68.9,39.0,274.0,17.391,30.692,20.817,0,,,3.0,15.0,MEDIUM,6.0,4.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,69.31,40.0,273.0,17.493,30.888,20.929,0,,,3.0,16.0,MEDIUM,6.0,4.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,68.797,41.0,274.0,17.473,30.562,20.762,0,,,3.0,17.0,MEDIUM,6.0,4.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,68.633,42.0,275.0,17.412,30.577,20.644,0,,,3.0,18.0,MEDIUM,6.0,4.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,68.515,43.0,275.0,17.431,30.502,20.582,0,,,3.0,19.0,MEDIUM,6.0,4.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,68.558,44.0,275.0,17.519,30.397,20.642,0,,,3.0,20.0,MEDIUM,6.0,4.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,68.482,45.0,274.0,17.446,30.391,20.645,0,,,3.0,21.0,MEDIUM,6.0,4.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,82.569,46.0,143.0,17.362,31.31,33.897,0,,,3.0,22.0,MEDIUM,6.0,4.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
PER,Racing Point,97.867,47.0,187.0,21.04,44.279,32.548,0,,,3.0,23.0,MEDIUM,6.0,2.0,6.0,Finished,28.684166666666666,52.025,33.8325,0,1.8875,Austrian Grand Prix,1,0,1,0.0,2020
